"sim_id","n","method","component","mu_true","estimate","lower","upper","covered","elapsed_seconds"
184,10000,"Gibbs","mu_4",20,19.9874045315328,19.9474685279045,20.0269916302879,1,511.931
184,10000,"VI","mu_1",0,-1.55008919667852e-15,-19.6,19.6,1,2.15500000000009
184,10000,"VI","mu_2",5,1.72372730397589,1.69313187240817,1.7543227355436,0,2.15500000000009
184,10000,"VI","mu_3",10,9.00380362578582,8.970170603852,9.03743664771964,0,2.15500000000009
184,10000,"VI","mu_4",20,19.9874803454948,19.9482804239048,20.0266802670848,1,2.15500000000009
185,10000,"Gibbs","mu_1",0,-0.0562485395134425,-0.0975498208541798,-0.0150515689806033,0,529.376
185,10000,"Gibbs","mu_2",5,5.01300853584716,4.96997517750476,5.05520801507731,1,529.376
185,10000,"Gibbs","mu_3",10,9.96386897647464,9.92397732851601,10.0037010660617,1,529.376
185,10000,"Gibbs","mu_4",20,19.9783272087183,19.9401274953701,20.0172055184252,1,529.376
185,10000,"VI","mu_1",0,-0.0564813129338688,-0.0957162858282008,-0.0172463400395368,0,0.326999999999998
185,10000,"VI","mu_2",5,5.01230240706596,4.9726784116821,5.05192640244983,1,0.326999999999998
185,10000,"VI","mu_3",10,9.96404688240539,9.92510076991057,10.0029929949002,1,0.326999999999998
185,10000,"VI","mu_4",20,19.9783649002191,19.9393595196631,20.0173702807751,1,0.326999999999998
186,10000,"Gibbs","mu_1",0,0.0292564148032518,-0.0107825416324774,0.0696211575707883,1,524.978
186,10000,"Gibbs","mu_2",5,5.00681193540975,4.96444853025403,5.04865152568673,1,524.978
186,10000,"Gibbs","mu_3",10,10.0059342277336,9.96511619285097,10.0459315255667,1,524.978
186,10000,"Gibbs","mu_4",20,20.0139639772962,19.9749326911811,20.0535874073846,1,524.978
186,10000,"VI","mu_1",0,-9.16246907040524e-06,-19.599986464677,19.5999681397388,1,0.475999999999999
186,10000,"VI","mu_2",5,-9.16246907040524e-06,-19.599986464677,19.5999681397388,1,0.475999999999999
186,10000,"VI","mu_3",10,4.97058752825036,4.94797341023081,4.99320164626991,0,0.475999999999999
186,10000,"VI","mu_4",20,19.9704522218339,19.9311583346854,20.0097461089823,1,0.475999999999999
187,10000,"Gibbs","mu_1",0,0.0228194493841927,-0.0173648557340481,0.0634856389597541,1,526.85
187,10000,"Gibbs","mu_2",5,5.039528587746,4.99828946623864,5.08049143614897,1,526.85
187,10000,"Gibbs","mu_3",10,10.0407086754837,9.99931976954302,10.0814633524115,1,526.85
187,10000,"Gibbs","mu_4",20,19.9963954493796,19.9584007901565,20.0354203861682,1,526.85
187,10000,"VI","mu_1",0,0.0227980066920662,-0.0164802840295575,0.0620762974136899,1,0.323999999999955
187,10000,"VI","mu_2",5,5.03930715048319,5.00012885377658,5.0784854471898,0,0.323999999999955
187,10000,"VI","mu_3",10,10.0408134965364,10.001273699508,10.0803532935647,0,0.323999999999955
187,10000,"VI","mu_4",20,19.996471896526,19.9576581889702,20.0352856040819,1,0.323999999999955
188,10000,"Gibbs","mu_1",0,-0.0248151768814887,-0.0649857824630085,0.014823766535014,1,527.506
188,10000,"Gibbs","mu_2",5,5.02684581373555,4.98551980639138,5.06861661376824,1,527.506
188,10000,"Gibbs","mu_3",10,9.98218787848117,9.9405391826162,10.0231818891691,1,527.506
188,10000,"Gibbs","mu_4",20,20.0394796447834,19.9999406377391,20.0789308875528,1,527.506
188,10000,"VI","mu_1",0,-8.26103569096601e-17,-19.6,19.6,1,1.24599999999998
188,10000,"VI","mu_2",5,0.835457221405167,0.801307808338324,0.869606634472011,0,1.24599999999998
188,10000,"VI","mu_3",10,8.0950852009,8.06497000808609,8.1252003937139,0,1.24599999999998
188,10000,"VI","mu_4",20,20.0396124083428,20.0001751499951,20.0790496666906,0,1.24599999999998
189,10000,"Gibbs","mu_1",0,-0.00123567462994873,-0.0408524088827338,0.0401381801451642,1,514.398
189,10000,"Gibbs","mu_2",5,5.01712433291576,4.97526466304763,5.0591052314153,1,514.398
189,10000,"Gibbs","mu_3",10,10.0034901854462,9.96252780435017,10.0446678454362,1,514.398
189,10000,"Gibbs","mu_4",20,19.9760212795446,19.9370608899925,20.0150911769713,1,514.398
189,10000,"VI","mu_1",0,-0.000922480945465816,-0.0404211223917713,0.0385761605008396,1,0.383000000000038
189,10000,"VI","mu_2",5,5.01733734288321,4.97839375991273,5.0562809258537,1,0.383000000000038
189,10000,"VI","mu_3",10,10.0035123356411,9.96382240457691,10.0432022667053,1,0.383000000000038
189,10000,"VI","mu_4",20,19.9758014181947,19.9371089085849,20.0144939278044,1,0.383000000000038
19,10000,"Gibbs","mu_1",0,-0.0351389753696636,-0.0758646481642311,0.00607866223105938,1,531.061
19,10000,"Gibbs","mu_2",5,5.01028619947606,4.96851639650645,5.05070516209606,1,531.061
19,10000,"Gibbs","mu_3",10,10.0119178499028,9.97087016263892,10.0524695547911,1,531.061
19,10000,"Gibbs","mu_4",20,19.9997205780146,19.960609059109,20.0385039183778,1,531.061
19,10000,"VI","mu_1",0,-7.14283265878537e-07,-19.5999983520258,19.5999969234593,1,0.479000000000042
19,10000,"VI","mu_2",5,-7.14283265878537e-07,-19.5999983520258,19.5999969234593,1,0.479000000000042
