"sim_id","n","method","component","mu_true","estimate","lower","upper","covered","elapsed_seconds"
103,100,"Gibbs","mu_1",0,1.4215112539902e-05,-0.445120630984771,0.465501324082378,1,5.525
103,100,"Gibbs","mu_2",5,5.19117975117288,4.78773605173545,5.59243682293762,1,5.525
103,100,"Gibbs","mu_3",10,9.97591550729409,9.54216256237551,10.4176571902534,1,5.525
103,100,"Gibbs","mu_4",20,20.2408557582888,19.9014667310709,20.5744458362456,1,5.525
103,100,"VI","mu_1",0,0.00194522909130557,-0.446755242056009,0.45064570023862,1,0.0520000000000005
103,100,"VI","mu_2",5,5.18637401738185,4.80296804678441,5.56977998797928,1,0.0520000000000005
103,100,"VI","mu_3",10,9.97422970477134,9.5545956843106,10.3938637252321,1,0.0520000000000005
103,100,"VI","mu_4",20,20.2407892929778,19.8996487713473,20.5819298146083,1,0.0520000000000005
104,100,"Gibbs","mu_1",0,-0.116751357739546,-0.507607507047014,0.273644348958087,1,5.512
104,100,"Gibbs","mu_2",5,4.58647566703367,4.1420130838162,5.02343738184875,1,5.512
104,100,"Gibbs","mu_3",10,10.0534222626625,9.65736283744092,10.4534053388663,1,5.512
104,100,"Gibbs","mu_4",20,20.1486544908994,19.7660906901118,20.5172084321596,1,5.512
104,100,"VI","mu_1",0,-0.110796773873188,-0.494960781356323,0.273367233609948,1,0.0519999999999996
104,100,"VI","mu_2",5,4.59232358454513,4.16437279759079,5.02027437149947,1,0.0519999999999996
104,100,"VI","mu_3",10,10.0572722845783,9.66545745318414,10.4490871159724,1,0.0519999999999996
104,100,"VI","mu_4",20,20.1507683455843,19.7804292881062,20.5211074030624,1,0.0519999999999996
105,100,"Gibbs","mu_1",0,-0.256151739658157,-0.695754808638299,0.181448900100508,1,5.541
105,100,"Gibbs","mu_2",5,5.21839249671546,4.72989289910567,5.70087061701748,1,5.541
105,100,"Gibbs","mu_3",10,9.47277659675308,9.10588989233974,9.84589769638688,0,5.541
105,100,"Gibbs","mu_4",20,20.0410246138131,19.6887687854741,20.3984827919055,1,5.541
105,100,"VI","mu_1",0,-4.70895850895424e-08,-19.599999839024,19.5999997448448,1,0.0490000000000004
105,100,"VI","mu_2",5,-4.70895850895424e-08,-19.599999839024,19.5999997448448,1,0.0490000000000004
105,100,"VI","mu_3",10,5.49942930701073,5.26349013120664,5.73536848281482,0,0.0490000000000004
105,100,"VI","mu_4",20,20.0381363734659,19.6861667468002,20.3901060001316,1,0.0490000000000004
106,100,"Gibbs","mu_1",0,0.0001213110753505,-0.369882820200846,0.373347550970685,1,5.55
106,100,"Gibbs","mu_2",5,4.49307675469445,4.00576389984176,4.97334603063517,0,5.55
106,100,"Gibbs","mu_3",10,9.68386452464388,9.2813525141227,10.1015110306677,1,5.55
106,100,"Gibbs","mu_4",20,20.1614487674976,19.7499212423969,20.5772612451229,1,5.55
106,100,"VI","mu_1",0,-8.10255703419267e-18,-19.6,19.6,1,0.0519999999999996
106,100,"VI","mu_2",5,1.46833782564428,1.18660902066395,1.75006663062462,0,0.0519999999999996
106,100,"VI","mu_3",10,9.07253260135356,8.71832583207413,9.426739370633,0,0.0519999999999996
106,100,"VI","mu_4",20,20.1577655340992,19.7301602678969,20.5853708003015,1,0.0519999999999996
107,100,"Gibbs","mu_1",0,-0.0718888288584799,-0.446707155079209,0.295760957653154,1,5.543
107,100,"Gibbs","mu_2",5,5.06800980617199,4.63249734069296,5.50518885149084,1,5.543
107,100,"Gibbs","mu_3",10,9.60491731352589,9.13936322214192,10.0591545613263,1,5.543
107,100,"Gibbs","mu_4",20,19.6999307164196,19.3169557537614,20.0856010462327,1,5.543
107,100,"VI","mu_1",0,-1.72223148847092e-21,-19.6,19.6,1,0.0499999999999998
107,100,"VI","mu_2",5,0.00573738522443056,-0.350714722963756,0.362189493412617,0,0.0499999999999998
107,100,"VI","mu_3",10,7.21233517274392,6.91945516111289,7.50521518437494,0,0.0499999999999998
107,100,"VI","mu_4",20,19.701537569933,19.3096159793956,20.0934591604704,1,0.0499999999999998
108,100,"Gibbs","mu_1",0,-0.0722023976442147,-0.43868448022805,0.291180853088279,1,5.526
108,100,"Gibbs","mu_2",5,4.65587963852191,4.09731488001447,5.21251082288479,1,5.526
108,100,"Gibbs","mu_3",10,10.3333525957731,9.95561693158084,10.7107825940381,1,5.526
108,100,"Gibbs","mu_4",20,20.1431900980648,19.6866185441963,20.5962303228519,1,5.526
108,100,"VI","mu_1",0,-1.24719775489112e-18,-19.6,19.6,1,0.0510000000000002
108,100,"VI","mu_2",5,1.1140876266537,0.822903817449063,1.40527143585833,0,0.0510000000000002
108,100,"VI","mu_3",10,9.66354182832931,9.33555925870586,9.99152439795277,0,0.0510000000000002
108,100,"VI","mu_4",20,20.1421493310121,19.6926127761648,20.5916858858594,1,0.0510000000000002
109,100,"Gibbs","mu_1",0,0.0449662258336259,-0.412859199779291,0.501486462825248,1,5.519
109,100,"Gibbs","mu_2",5,5.00124205895787,4.60868418575534,5.39638294598897,1,5.519
109,100,"Gibbs","mu_3",10,10.3125197066575,9.85847134303999,10.7564947055837,1,5.519
109,100,"Gibbs","mu_4",20,19.8984493194859,19.5594269643135,20.2329897453315,1,5.519
109,100,"VI","mu_1",0,-4.78413881063138e-16,-19.6,19.6,1,0.0539999999999994
109,100,"VI","mu_2",5,2.84294485074107,2.55328055337078,3.13260914811135,0,0.0539999999999994
109,100,"VI","mu_3",10,10.135924079383,9.71059130907067,10.5612568496953,1,0.0539999999999994
109,100,"VI","mu_4",20,19.9020906765329,19.5609501549024,20.2432311981634,1,0.0539999999999994
11,100,"Gibbs","mu_1",0,0.0507958282935832,-0.38844538415614,0.47314678526345,1,5.475
11,100,"Gibbs","mu_2",5,4.69583144780165,4.22759307202915,5.165092646383,1,5.475
11,100,"Gibbs","mu_3",10,10.1301233200053,9.79017766057482,10.4769164299727,1,5.475
11,100,"Gibbs","mu_4",20,20.1019149953487,19.7133593622987,20.4950582016648,1,5.475
11,100,"VI","mu_1",0,-1.0180560193203e-17,-19.6,19.6,1,0.0510000000000002
11,100,"VI","mu_2",5,-1.0180560193203e-17,-19.6,19.6,1,0.0510000000000002
11,100,"VI","mu_3",10,2.58622867348596,2.29186806502589,2.88058928194604,0,0.0510000000000002
11,100,"VI","mu_4",20,14.6967708918169,14.4341136579688,14.959428125665,0,0.0510000000000002
110,100,"Gibbs","mu_1",0,-0.125864999049413,-0.51398153027753,0.273303037412083,1,5.517
110,100,"Gibbs","mu_2",5,4.94832843153953,4.57160332219818,5.32244697153414,1,5.517
110,100,"Gibbs","mu_3",10,10.3095827698117,9.91196091600605,10.706545189187,1,5.517
110,100,"Gibbs","mu_4",20,19.9902799371161,19.544000643266,20.440146788454,1,5.517
110,100,"VI","mu_1",0,-8.96240862280066e-20,-19.6,19.6,1,0.0549999999999997
110,100,"VI","mu_2",5,0.218032328595666,-0.137384596004834,0.573449253196166,0,0.0549999999999997
110,100,"VI","mu_3",10,7.5723886160491,7.29687455682962,7.84790267526859,0,0.0549999999999997
110,100,"VI","mu_4",20,19.9880843042736,19.5385477494193,20.4376208591279,1,0.0549999999999997
111,100,"Gibbs","mu_1",0,0.136489097527831,-0.343940610475858,0.610651348313972,1,5.498
111,100,"Gibbs","mu_2",5,4.97624849557645,4.58862113575648,5.35916086142639,1,5.498
111,100,"Gibbs","mu_3",10,10.0088310704572,9.58072423158631,10.4379606222546,1,5.498
111,100,"Gibbs","mu_4",20,20.0088689785264,19.6540809312762,20.3614311760698,1,5.498
111,100,"VI","mu_1",0,-7.57866436386666e-16,-19.6,19.6,1,0.0679999999999996
111,100,"VI","mu_2",5,2.46590922905055,2.15931936862234,2.77249908947876,0,0.0679999999999996
111,100,"VI","mu_3",10,9.0793887077891,8.71636822141266,9.44240919416554,0,0.0679999999999996
111,100,"VI","mu_4",20,20.0074848272941,19.6496990490521,20.365270605536,1,0.0679999999999996
112,100,"Gibbs","mu_1",0,0.30233934294468,-0.151170812546038,0.750479463321268,1,5.514
112,100,"Gibbs","mu_2",5,4.88819214934631,4.511300376509,5.25526939257485,1,5.514
112,100,"Gibbs","mu_3",10,9.43474905173253,8.96975003992439,9.90466057873376,0,5.514
112,100,"Gibbs","mu_4",20,20.0125795794012,19.6140356821608,20.4126589716268,1,5.514
112,100,"VI","mu_1",0,0.741654472983,0.369140022080763,1.11416892388524,0,0.056
112,100,"VI","mu_2",5,6.81891086475028,6.42026253267227,7.21755919682829,0,0.056
112,100,"VI","mu_3",10,6.81891086475028,6.42026253267227,7.21755919682829,0,0.056
112,100,"VI","mu_4",20,20.0118503876962,19.6118503876962,20.4118503876962,1,0.056
113,100,"Gibbs","mu_1",0,0.024617182473643,-0.348892173876342,0.408998197489031,1,5.539
113,100,"Gibbs","mu_2",5,5.03570449198538,4.56968940197552,5.49775241617238,1,5.539
113,100,"Gibbs","mu_3",10,10.0337198995532,9.6484679541404,10.4162188129927,1,5.539
113,100,"Gibbs","mu_4",20,20.090627862575,19.6813863018357,20.4996617722714,1,5.539
113,100,"VI","mu_1",0,-1.01551677641479e-16,-19.6,19.6,1,0.0490000000000004
113,100,"VI","mu_2",5,-1.01551677641479e-16,-19.6,19.6,1,0.0490000000000004
113,100,"VI","mu_3",10,2.37444780871499,2.10299533609002,2.64590028133996,0,0.0490000000000004
113,100,"VI","mu_4",20,14.7271982775417,14.4439588609015,15.0104376941819,0,0.0490000000000004
114,100,"Gibbs","mu_1",0,0.258128464558709,-0.182077180164371,0.701364749287498,1,5.518
114,100,"Gibbs","mu_2",5,4.87402078397482,4.44906470331383,5.30824702598652,1,5.518
114,100,"Gibbs","mu_3",10,10.1642118346538,9.77295276376095,10.551609133189,1,5.518
114,100,"Gibbs","mu_4",20,20.2980666162406,19.9156736412851,20.6906962211766,1,5.518
114,100,"VI","mu_1",0,2.50304452097575,2.210162218553,2.79592682339851,0,0.056
114,100,"VI","mu_2",5,9.85401491320086,9.49152210578085,10.2165077206209,0,0.056
114,100,"VI","mu_3",10,20.288655242076,19.7452576097079,20.8320528744441,0,0.056
114,100,"VI","mu_4",20,20.2887979946169,19.7454011599013,20.8321948293325,1,0.056
115,100,"Gibbs","mu_1",0,-0.0416026058372912,-0.436634412150227,0.366463480752481,1,5.337
115,100,"Gibbs","mu_2",5,4.7899380782811,4.42242399528044,5.16182381172842,1,5.337
115,100,"Gibbs","mu_3",10,9.58292043439973,9.0384279069017,10.1072144736999,1,5.337
115,100,"Gibbs","mu_4",20,19.859198571636,19.4962890444979,20.2257408168144,1,5.337
115,100,"VI","mu_1",0,-0.0426948363612149,-0.433853639789299,0.348463967066869,1,0.0469999999999997
115,100,"VI","mu_2",5,4.78959609387966,4.43609960804191,5.14309257971741,1,0.0469999999999997
115,100,"VI","mu_3",10,9.58929859672958,9.0862325473663,10.0923646460929,1,0.0469999999999997
115,100,"VI","mu_4",20,19.8569485921846,19.4930484653509,20.2208487190182,1,0.0469999999999997
116,100,"Gibbs","mu_1",0,0.100056013140085,-0.266378106939864,0.458831845951256,1,5.507
116,100,"Gibbs","mu_2",5,5.10200926052379,4.65341683001684,5.5467026125045,1,5.507
116,100,"Gibbs","mu_3",10,9.71742467084245,9.27968816081781,10.1657305208453,1,5.507
116,100,"Gibbs","mu_4",20,20.3380972993419,19.9379892238791,20.7426428088386,1,5.507
116,100,"VI","mu_1",0,0.104237908564,-0.247559633197592,0.456035450325593,1,0.0520000000000005
116,100,"VI","mu_2",5,5.10136563945571,4.69524872214468,5.50748255676674,1,0.0520000000000005
116,100,"VI","mu_3",10,9.71792981173162,9.29715339543888,10.1387062280243,1,0.0520000000000005
116,100,"VI","mu_4",20,20.3414684236965,19.9414684236965,20.7414684236965,1,0.0520000000000005
117,100,"Gibbs","mu_1",0,-0.0586686097434672,-0.423711006391864,0.296443744805005,1,5.511
117,100,"Gibbs","mu_2",5,5.0816237461966,4.68448211052515,5.46998410174729,1,5.511
117,100,"Gibbs","mu_3",10,9.94826715912351,9.48706280384871,10.4092117524328,1,5.511
117,100,"Gibbs","mu_4",20,20.2357917726285,19.8247119936376,20.6484082793877,1,5.511
117,100,"VI","mu_1",0,-0.0615418702888614,-0.419589388518912,0.296505647941189,1,0.0499999999999998
117,100,"VI","mu_2",5,5.08781640876786,4.71038493491381,5.46524788262191,1,0.0499999999999998
117,100,"VI","mu_3",10,9.95330426597412,9.51609015352256,10.3905183784257,1,0.0499999999999998
117,100,"VI","mu_4",20,20.2346080350974,19.8260085998568,20.6432074703379,1,0.0499999999999998
118,100,"Gibbs","mu_1",0,-0.0222182331980004,-0.470475777992457,0.420371988907764,1,5.503
118,100,"Gibbs","mu_2",5,5.09377641256155,4.67916791126405,5.50321325954659,1,5.503
118,100,"Gibbs","mu_3",10,9.86430932978323,9.46902201337226,10.2748395024617,1,5.503
118,100,"Gibbs","mu_4",20,19.363097875824,18.9849170833296,19.744378446279,0,5.503
118,100,"VI","mu_1",0,-0.0184204382516562,-0.467868505599149,0.431027629095837,1,0.0510000000000002
118,100,"VI","mu_2",5,5.1007790422075,4.71995886098999,5.48159922342501,1,0.0510000000000002
118,100,"VI","mu_3",10,9.86636389685286,9.49276348960918,10.2399643040965,1,0.0510000000000002
118,100,"VI","mu_4",20,19.3609568460349,18.9838245028898,19.73808918918,0,0.0510000000000002
119,100,"Gibbs","mu_1",0,3.07496013505922,2.75903310557588,3.38083194042293,0,5.536
119,100,"Gibbs","mu_2",5,10.0208250146607,9.56105074331411,10.4529131299616,0,5.536
119,100,"Gibbs","mu_3",10,19.6773777734832,18.8903597229017,20.287761768126,0,5.536
119,100,"Gibbs","mu_4",20,20.4980264777582,19.9491960959715,21.1554572499205,1,5.536
119,100,"VI","mu_1",0,0.448289734971764,0.0142012799796757,0.882378189963852,0,0.0510000000000002
119,100,"VI","mu_2",5,5.27964528726267,4.91324496038258,5.64604561414277,1,0.0510000000000002
119,100,"VI","mu_3",10,10.3240681744002,9.92421344387754,10.7239229049228,1,0.0510000000000002
119,100,"VI","mu_4",20,20.1174367126741,19.7403043696467,20.4945690557014,1,0.0510000000000002
12,100,"Gibbs","mu_1",0,-0.24377400177757,-0.634751389165894,0.159222396917156,1,5.509
12,100,"Gibbs","mu_2",5,4.84415276835088,4.4017098299578,5.29610010612881,1,5.509
12,100,"Gibbs","mu_3",10,10.3039621102438,9.89843141996214,10.7091606332152,1,5.509
12,100,"Gibbs","mu_4",20,20.2887781591894,19.9073851071723,20.6699045624328,1,5.509
12,100,"VI","mu_1",0,-0.245109598156855,-0.619007257910468,0.128788061596758,1,0.0499999999999998
12,100,"VI","mu_2",5,4.83560975874253,4.42274726491424,5.24847225257082,1,0.0499999999999998
12,100,"VI","mu_3",10,10.3061043248431,9.90613238704571,10.7060762626405,1,0.0499999999999998
12,100,"VI","mu_4",20,20.2869905110151,19.902676785525,20.6713042365053,1,0.0499999999999998
120,100,"Gibbs","mu_1",0,0.174360350928468,-0.301388282207399,0.668265356178074,1,5.571
120,100,"Gibbs","mu_2",5,4.84138014075034,4.48293550573492,5.20663493868697,1,5.571
120,100,"Gibbs","mu_3",10,9.86945445650122,9.46914397594623,10.262928181683,1,5.571
120,100,"Gibbs","mu_4",20,19.7887362762042,19.3565144653413,20.2117935384135,1,5.571
120,100,"VI","mu_1",0,-1.05317712897201e-15,-19.6,19.6,1,0.0490000000000004
120,100,"VI","mu_2",5,3.05173431074259,2.77426657748859,3.32920204399659,0,0.0490000000000004
120,100,"VI","mu_3",10,9.68801235278145,9.31840845199739,10.0576162535655,1,0.0490000000000004
120,100,"VI","mu_4",20,19.7886760257673,19.3708975605732,20.2064544909614,1,0.0490000000000004
121,100,"Gibbs","mu_1",0,0.182372669252239,-0.181683257239712,0.548304241281449,1,5.49
121,100,"Gibbs","mu_2",5,5.15621161854271,4.7661207446103,5.55060661384039,1,5.49
121,100,"Gibbs","mu_3",10,9.72227079601531,9.22334456872108,10.2243271844627,1,5.49
121,100,"Gibbs","mu_4",20,19.5022259011549,19.122266205707,19.8765635225088,0,5.49
121,100,"VI","mu_1",0,5.12406428888909e-20,-19.6,19.6,1,0.0499999999999998
121,100,"VI","mu_2",5,0.243022694496322,-0.107860054396303,0.593905443388947,0,0.0499999999999998
121,100,"VI","mu_3",10,6.93654785811412,6.63345440188677,7.23964131434146,0,0.0499999999999998
121,100,"VI","mu_4",20,19.500997334094,19.1238649910809,19.8781296771072,0,0.0499999999999998
122,100,"Gibbs","mu_1",0,0.510052812213187,0.105943710929105,0.920553037720896,0,5.511
122,100,"Gibbs","mu_2",5,5.01151763070991,4.57319156515155,5.45018668131027,1,5.511
122,100,"Gibbs","mu_3",10,10.215678825291,9.72919137573495,10.7020723272814,1,5.511
122,100,"Gibbs","mu_4",20,19.9037725258142,19.5717509236339,20.2335986688227,1,5.511
122,100,"VI","mu_1",0,-2.96668250859146e-12,-19.5999999999839,19.599999999978,1,0.0499999999999998
122,100,"VI","mu_2",5,-2.96668250859146e-12,-19.5999999999839,19.599999999978,1,0.0499999999999998
122,100,"VI","mu_3",10,4.56166896041898,4.31864935553548,4.80468856530247,0,0.0499999999999998
122,100,"VI","mu_4",20,19.6940857331104,19.3626558068619,20.025515659359,1,0.0499999999999998
123,100,"Gibbs","mu_1",0,0.0437289586131143,-0.422788788936178,0.510547187751393,1,5.498
123,100,"Gibbs","mu_2",5,5.12624488951831,4.65508558086091,5.59353040352813,1,5.498
123,100,"Gibbs","mu_3",10,9.87807438065622,9.47015841787822,10.3017189754817,1,5.498
123,100,"Gibbs","mu_4",20,19.9904779013224,19.6129588145943,20.370280261524,1,5.498
123,100,"VI","mu_1",0,0.0402288216953053,-0.376274914874935,0.456732558265545,1,0.0529999999999999
123,100,"VI","mu_2",5,5.12816095981855,4.74003400665663,5.51628791298046,1,0.0529999999999999
123,100,"VI","mu_3",10,9.87638052027905,9.49479777551268,10.2579632650454,1,0.0529999999999999
123,100,"VI","mu_4",20,19.9907666987329,19.6064529732427,20.3750804242231,1,0.0529999999999999
124,100,"Gibbs","mu_1",0,0.481931799886795,-0.0241019909699032,0.980214692064556,1,5.512
124,100,"Gibbs","mu_2",5,4.99334768128194,4.56967460692005,5.405167026946,1,5.512
124,100,"Gibbs","mu_3",10,10.2254367512059,9.82666606561018,10.63171764129,1,5.512
124,100,"Gibbs","mu_4",20,20.0384947485802,19.7008412471546,20.3742378063745,1,5.512
124,100,"VI","mu_1",0,-1.48362594325882e-17,-19.6,19.6,1,0.0519999999999996
124,100,"VI","mu_2",5,3.14020211546652,2.83059536093977,3.44980886999326,0,0.0519999999999996
124,100,"VI","mu_3",10,10.0764140002438,9.69160701313593,10.4612209873516,1,0.0519999999999996
124,100,"VI","mu_4",20,20.0405878736507,19.7045000678151,20.3766756794864,1,0.0519999999999996
125,100,"Gibbs","mu_1",0,0.266655480496155,-0.0883474941346633,0.617637416767542,1,5.538
125,100,"Gibbs","mu_2",5,4.86250146891743,4.4552928278428,5.26969903644169,1,5.538
125,100,"Gibbs","mu_3",10,10.0063568033366,9.54014101261126,10.4682985321076,1,5.538
125,100,"Gibbs","mu_4",20,19.575123994873,19.2069513665834,19.9516686064173,0,5.538
125,100,"VI","mu_1",0,-5.69456074142139e-20,-19.6,19.6,1,0.0539999999999994
125,100,"VI","mu_2",5,0.483535872398806,0.141741616654346,0.825330128143266,0,0.0539999999999994
125,100,"VI","mu_3",10,7.22570307884311,6.91632595230395,7.53508020538227,0,0.0539999999999994
125,100,"VI","mu_4",20,19.573794439532,19.1966620965191,19.9509267825449,0,0.0539999999999994
126,100,"Gibbs","mu_1",0,0.221646861438883,-0.149051317615566,0.591947833792448,1,5.524
126,100,"Gibbs","mu_2",5,5.43314736251423,4.99639780058295,5.87160920355483,1,5.524
126,100,"Gibbs","mu_3",10,10.343870146597,9.93756321875181,10.7340057845014,1,5.524
126,100,"Gibbs","mu_4",20,20.4974387223757,20.0499559701492,20.9389779841982,0,5.524
126,100,"VI","mu_1",0,-1.56283433798122e-19,-19.6,19.6,1,0.0539999999999994
126,100,"VI","mu_2",5,0.84623811437218,0.518982934288974,1.17349329445539,0,0.0539999999999994
126,100,"VI","mu_3",10,8.63896637642038,8.34727052301989,8.93066222982088,0,0.0539999999999994
126,100,"VI","mu_4",20,20.4968729124678,20.0473363577019,20.9464094672337,0,0.0539999999999994
127,100,"Gibbs","mu_1",0,0.262556828067004,-0.136180857261067,0.663908030140885,1,5.54
127,100,"Gibbs","mu_2",5,5.1569824308539,4.7879492104681,5.52297400085525,1,5.54
127,100,"Gibbs","mu_3",10,9.78506348579716,9.38175547222381,10.1842095461995,1,5.54
127,100,"Gibbs","mu_4",20,19.9478698821513,19.4883961375528,20.4130981156394,1,5.54
127,100,"VI","mu_1",0,-1.53611463859534e-16,-19.6,19.6,1,0.0550000000000006
127,100,"VI","mu_2",5,2.24768313688374,1.95679730029329,2.5385689734742,0,0.0550000000000006
127,100,"VI","mu_3",10,8.60921517597058,8.28532050243098,8.93310984951018,0,0.0550000000000006
127,100,"VI","mu_4",20,19.9503228361717,19.4884746791381,20.4121709932052,1,0.0550000000000006
128,100,"Gibbs","mu_1",0,-0.181920448175325,-0.628991681884244,0.275367426647318,1,5.549
128,100,"Gibbs","mu_2",5,4.85932023149614,4.52320492245122,5.20670695671835,1,5.549
128,100,"Gibbs","mu_3",10,10.4606015084515,10.0972971996327,10.8234573494839,0,5.549
128,100,"Gibbs","mu_4",20,20.1732222518693,19.7424707729258,20.614235389467,1,5.549
128,100,"VI","mu_1",0,-3.78708655125091e-16,-19.6,19.6,1,0.0519999999999996
128,100,"VI","mu_2",5,3.00644523866666,2.73428112544454,3.27860935188878,0,0.0519999999999996
128,100,"VI","mu_3",10,10.4384074463553,10.0690420220689,10.8077728706416,0,0.0519999999999996
128,100,"VI","mu_4",20,20.1735949500972,19.7354351527801,20.6117547474143,1,0.0519999999999996
129,100,"Gibbs","mu_1",0,-0.0857875801253395,-0.475197573504492,0.301348693137136,1,5.547
129,100,"Gibbs","mu_2",5,5.27241246825692,4.85208905805759,5.69168553687404,1,5.547
129,100,"Gibbs","mu_3",10,9.92002757608063,9.5316932027751,10.3135308604857,1,5.547
129,100,"Gibbs","mu_4",20,20.0953534902852,19.6527104790424,20.5394072675023,1,5.547
129,100,"VI","mu_1",0,-0.0840454686682935,-0.462561815635615,0.294470878299028,1,0.0540000000000003
129,100,"VI","mu_2",5,5.27051479982294,4.8885458080391,5.65248379160678,1,0.0540000000000003
129,100,"VI","mu_3",10,9.91515958214438,9.54400370554297,10.2863154587458,1,0.0540000000000003
129,100,"VI","mu_4",20,20.096959339487,19.6474227846325,20.5464958943415,1,0.0540000000000003
13,100,"Gibbs","mu_1",0,-0.277004336789517,-0.678879461978519,0.122813496398373,1,5.495
13,100,"Gibbs","mu_2",5,5.06918031858299,4.54668231462604,5.63922988439863,1,5.495
13,100,"Gibbs","mu_3",10,10.0910056611677,9.72378843178577,10.4759139499735,1,5.495
13,100,"Gibbs","mu_4",20,19.703466030083,19.2980732839827,20.111577629506,1,5.495
13,100,"VI","mu_1",0,-0.285010269970445,-0.667051789442526,0.0970312495016356,1,0.0510000000000002
13,100,"VI","mu_2",5,5.03670664835293,4.57911672842696,5.49429656827891,1,0.0510000000000002
13,100,"VI","mu_3",10,10.0876796497303,9.73769602571953,10.4376632737411,1,0.0510000000000002
13,100,"VI","mu_4",20,19.7013502620931,19.3013502620931,20.1013502620931,1,0.0510000000000002
130,100,"Gibbs","mu_1",0,-0.0707850213919481,-0.46365814959328,0.320418723301691,1,5.529
130,100,"Gibbs","mu_2",5,5.14714253558716,4.73576201613876,5.54937740039667,1,5.529
130,100,"Gibbs","mu_3",10,10.1486220983433,9.73318060116454,10.570188191968,1,5.529
130,100,"Gibbs","mu_4",20,19.9940378532301,19.6275006994529,20.3627123935456,1,5.529
